INCIDENT_ID,DATE,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
CR_100896,20-May-04,0,24,24,0,0,7,1,1,2,1,0,0,72,87,34,1
CR_146300,19-May-10,0,36,34,2,1,1,0,0,5,1,316,1,92,130,34,1
CR_171941,19-Jul-14,1,47,48,7,3,16,12,0,5,1,174,0,18,29,23,1
CR_58713,31-Mar-99,0,4,4,6,5,5,6,0,5,3,249,3,103,93,34,1
CR_162142,29-Jul-13,0,6,6,4,1,5,6,1,6,1,316,1,72,62,34,1
CR_117103,6-Mar-06,0,35,30,3,5,1,0,1,2,1,249,1,103,142,34,1
CR_126521,21-Oct-07,7,47,48,7,3,9,8,0,5,1,174,0,112,29,50,1
CR_176071,22-Nov-15,0,35,30,3,5,1,0,1,2,1,174,1,34,80,34,1
CR_60101,25-Aug-99,0,21,23,4,1,6,4,1,6,1,316,1,92,29,34,1
CR_33996,21-Aug-96,0,4,4,6,5,2,7,1,6,1,0,1,72,29,34,1
CR_89477,25-Feb-02,0,50,51,0,0,7,1,1,6,2,249,2,103,29,34,1
CR_90278,27-May-03,0,4,4,6,5,3,5,0,5,2,249,2,103,29,34,1
CR_96696,21-Sep-03,0,48,47,4,1,8,3,4,3,4,316,0,103,29,34,1
CR_117519,14-Oct-06,0,36,34,2,1,1,0,1,6,1,249,1,92,93,34,1
CR_155764,2-Feb-12,0,6,6,4,1,7,1,1,6,4,249,4,113,29,34,1
CR_40600,6-Aug-96,1,49,49,6,5,15,10,0,5,1,249,1,103,29,34,1
CR_121177,20-Sep-07,0,5,5,3,5,5,6,3,6,1,0,1,72,93,34,1
CR_39864,25-Sep-96,0,40,40,2,1,1,0,1,6,1,316,1,72,29,34,1
CR_149469,16-Feb-11,1,5,5,3,5,16,12,1,5,2,249,2,98,119,34,1
CR_145501,27-May-10,0,33,32,2,1,6,4,1,6,1,174,0,72,93,43,1
CR_103608,25-Jun-04,1,44,44,1,3,16,12,0,5,1,249,0,48,124,34,1
CR_176378,1-Oct-15,0,36,34,2,1,1,0,1,5,1,174,0,92,80,43,1
CR_49834,18-Apr-98,0,4,4,6,5,5,6,2,6,1,249,1,103,62,34,1
CR_33178,11-May-96,0,4,4,6,5,1,0,1,6,1,249,1,109,29,34,1
CR_19540,14-Jun-94,1,9,10,7,3,15,10,1,5,1,127,1,103,62,34,1
CR_77172,22-Aug-01,1,22,22,7,3,15,10,0,5,1,174,1,103,62,34,1
CR_77265,10-Sep-01,5,22,22,7,3,15,10,1,6,1,249,1,112,93,34,1
CR_77243,11-Oct-01,7,22,22,7,3,9,8,1,6,1,316,1,112,103,34,1
CR_51703,24-Aug-98,0,18,18,9,0,3,5,2,6,2,316,2,103,29,34,1
CR_183189,12-Nov-16,0,38,38,10,3,2,7,1,2,1,316,1,103,142,34,1
CR_136407,5-Jul-09,0,5,5,3,5,3,5,3,6,1,316,1,103,29,34,1
CR_182339,10-Aug-16,0,36,34,2,1,1,0,2,3,1,303,0,92,93,43,1
CR_117107,1-Apr-06,0,35,30,3,5,1,0,1,2,1,0,1,24,142,34,1
CR_16714,13-Nov-93,0,37,37,0,0,2,7,2,6,1,316,1,109,29,34,1
CR_16945,26-May-93,0,39,39,6,5,3,5,0,5,1,174,1,103,29,34,1
CR_31309,8-Jun-95,0,43,43,9,0,7,1,0,5,1,316,1,103,29,34,1
CR_197480,7-Sep-18,0,45,45,10,3,7,1,1,2,1,316,1,110,142,34,1
CR_193345,3-Aug-18,0,8,7,7,3,9,8,1,6,1,249,1,72,29,34,1
CR_75383,13-Feb-01,0,6,6,4,1,6,4,0,5,1,174,0,112,93,23,1
CR_119446,21-Dec-06,7,50,51,0,0,9,8,0,5,1,174,1,112,93,34,1
CR_141612,15-Jan-10,7,2,3,10,3,9,8,0,5,1,74,1,103,29,34,1
CR_1527,17-May-91,0,26,27,9,0,3,5,8,6,4,43,4,72,29,34,0
CR_20100,20-Sep-94,1,22,22,7,3,15,10,1,2,1,316,1,112,29,34,1
CR_98677,9-Mar-04,0,4,4,6,5,5,6,1,6,1,249,1,113,130,34,1
CR_85532,28-Jul-02,1,22,22,7,3,15,10,0,5,1,174,1,103,133,34,1
CR_159374,19-Apr-12,1,37,37,0,0,16,12,2,6,1,127,1,103,29,34,1
CR_86357,24-Mar-02,0,26,27,9,0,5,6,0,5,1,249,1,103,142,34,1
CR_164541,9-Sep-13,0,33,32,2,1,5,6,1,6,1,249,1,98,29,34,1
CR_170142,29-Jul-14,0,33,32,2,1,5,6,0,5,1,174,0,112,93,43,1
CR_29886,16-Jun-95,0,36,34,2,1,1,0,0,5,1,316,1,92,62,34,1
CR_75940,12-Mar-01,0,16,15,0,0,9,8,2,6,1,249,1,112,93,34,1
CR_81894,16-Sep-01,0,49,49,6,5,4,2,1,2,2,249,2,34,130,34,1
CR_135937,22-Sep-09,0,4,4,6,5,3,5,1,6,1,316,1,103,62,34,1
CR_134628,25-Apr-08,5,48,47,4,1,12,16,0,5,1,277,1,103,142,34,1
CR_74460,3-Mar-01,0,4,4,6,5,1,0,1,6,1,316,1,12,62,34,1
CR_26318,7-Jan-95,0,4,4,6,5,6,4,1,5,1,249,1,103,93,34,1
CR_191604,10-Jul-17,1,50,51,0,0,12,16,0,5,1,174,1,84,138,34,1
CR_141053,7-Nov-09,0,46,46,3,5,5,6,0,5,1,249,1,18,87,34,1
CR_80730,20-Jun-01,0,44,44,1,3,7,1,2,6,1,249,0,92,29,34,1
CR_102564,18-Mar-04,1,36,34,2,1,15,10,0,5,1,249,1,92,130,34,1
CR_142762,20-Aug-10,0,4,4,6,5,2,7,0,5,1,249,1,109,119,34,1
CR_158268,11-May-12,0,33,32,2,1,5,6,1,6,1,249,1,113,93,34,1
CR_190927,24-Mar-17,1,47,48,7,3,16,12,1,6,1,174,0,18,124,46,1
CR_67408,1-Dec-00,0,16,15,0,0,1,0,1,6,1,249,1,103,29,34,1
CR_45962,25-Apr-97,0,33,32,2,1,7,1,0,5,1,174,0,112,29,43,1
CR_158032,9-Mar-12,0,33,32,2,1,7,1,1,6,1,249,1,112,93,34,1
CR_90715,1-Sep-03,0,4,4,6,5,5,6,1,6,2,249,2,103,80,34,1
CR_159568,18-Mar-12,0,40,40,2,1,5,6,0,5,1,0,1,72,29,34,1
CR_137454,21-Apr-09,0,19,19,1,3,5,6,0,5,2,128,0,24,29,0,0
CR_160806,21-May-12,0,50,51,0,0,5,6,0,5,1,174,0,24,29,0,1
CR_141285,25-Oct-09,1,49,49,6,5,15,10,0,5,1,174,0,112,119,46,1
CR_127764,16-Oct-08,0,4,4,6,5,1,0,2,6,1,249,1,103,29,34,1
CR_97831,1-Aug-04,0,4,4,6,5,1,0,5,1,1,0,1,12,29,34,1
CR_168739,22-Jun-14,5,19,19,1,3,14,14,0,5,1,102,1,103,29,34,1
CR_125423,1-Feb-07,0,37,37,0,0,2,7,1,6,1,316,1,103,107,34,1
CR_93597,18-Nov-03,0,25,25,9,0,7,1,1,6,1,249,1,24,0,34,1
CR_37256,6-Aug-96,0,25,25,9,0,5,6,0,2,1,249,1,103,62,34,1
CR_114768,11-Sep-06,0,21,23,4,1,2,7,1,2,1,174,1,103,87,34,1
CR_27354,8-Jan-95,0,21,23,4,1,2,7,1,2,1,249,1,103,29,34,1
CR_112740,5-Sep-06,0,4,4,6,5,6,4,2,6,1,174,1,72,29,34,1
CR_112817,9-Mar-06,0,4,4,6,5,4,2,0,5,1,174,1,103,62,34,1
CR_66294,31-Dec-00,0,4,4,6,5,2,7,1,6,1,316,1,72,62,34,1
CR_105248,4-Mar-05,0,4,4,6,5,1,0,2,6,1,0,1,103,29,34,1
CR_17401,29-May-93,0,41,41,4,1,5,6,0,5,1,249,1,103,14,34,1
CR_20851,3-Nov-94,0,33,32,2,1,7,1,0,5,1,249,1,109,14,34,1
CR_29204,17-Oct-95,0,33,32,2,1,5,6,0,5,1,174,0,103,133,43,1
CR_194004,18-Oct-18,0,19,19,1,3,3,5,1,2,1,249,1,42,142,34,1
CR_107404,4-Apr-05,0,21,23,4,1,6,4,0,5,1,174,0,112,93,43,1
CR_128215,21-Jun-08,7,4,4,6,5,9,8,0,5,1,174,1,59,93,34,1
CR_16844,10-Feb-93,0,39,39,6,5,4,2,0,5,1,249,1,109,107,34,1
CR_116868,5-Jan-06,0,33,32,2,1,5,6,0,5,1,174,0,103,53,43,1
CR_54781,2-Sep-98,0,36,34,2,1,1,0,0,5,1,316,1,92,62,34,1
CR_88555,10-Dec-02,1,44,44,1,3,16,12,1,6,1,249,0,112,29,34,1
CR_143589,31-Oct-10,0,16,15,0,0,6,4,0,5,1,174,1,103,62,34,1
CR_198441,9-Apr-18,0,49,49,6,5,2,7,1,2,1,74,1,72,115,34,1
CR_55279,2-Aug-98,0,38,38,10,3,5,6,0,5,1,102,1,103,80,34,1
CR_40257,1-Feb-96,0,45,45,10,3,2,7,2,3,1,0,1,103,29,34,1
CR_195742,3-Mar-18,0,33,32,2,1,6,4,0,5,1,249,1,110,107,34,1
CR_87773,30-Jul-02,1,36,34,2,1,15,10,1,6,1,249,1,92,29,34,1
CR_157313,21-Apr-12,0,24,24,0,0,5,6,0,5,1,174,0,59,29,0,1
CR_158410,9-Apr-12,0,33,32,2,1,7,1,1,6,1,174,0,72,93,43,1
CR_116930,7-Oct-06,0,33,32,2,1,8,3,2,6,1,249,1,98,80,34,1
CR_49910,31-Jan-98,0,4,4,6,5,6,4,1,6,1,174,0,112,119,48,1
CR_17726,17-Jan-93,0,45,45,10,3,3,5,1,1,1,249,1,103,80,34,1
CR_135540,19-Jan-09,0,4,4,6,5,4,2,2,6,1,0,1,72,29,34,1
CR_39996,1-Aug-96,0,42,42,7,3,6,4,1,6,1,249,1,72,0,34,1
CR_146827,20-Mar-10,0,39,39,6,5,5,6,1,6,3,249,3,103,130,34,1
CR_87956,24-Aug-02,0,37,37,0,0,6,4,5,6,1,249,0,92,130,34,1
CR_197272,1-Jul-18,0,42,42,7,3,9,8,0,5,1,249,1,34,29,34,1
CR_50556,11-Mar-98,0,4,4,6,5,4,2,0,5,1,174,0,72,119,48,1
CR_4817,29-Jun-92,0,5,5,3,5,4,2,2,2,1,249,1,103,93,34,1
CR_135976,11-Oct-09,0,4,4,6,5,7,1,2,6,1,316,1,54,62,34,1
CR_159475,15-May-12,0,37,37,0,0,2,7,1,2,1,316,1,59,142,34,1
CR_13010,18-Aug-93,0,16,15,0,0,1,0,2,2,1,0,1,72,142,34,1
CR_160973,10-Jul-13,0,3,2,3,5,1,0,2,6,1,0,1,72,29,34,1
CR_79088,5-Aug-01,0,35,30,3,5,1,0,0,5,2,174,2,103,29,34,1
CR_118132,12-Oct-06,0,39,39,6,5,6,4,0,5,1,174,0,18,119,46,1
CR_140472,14-Dec-09,0,39,39,6,5,5,6,0,5,1,174,0,112,119,43,1
CR_149773,3-Jun-11,5,6,6,4,1,10,15,1,6,1,249,1,34,130,34,1
CR_58322,12-Apr-99,0,4,4,6,5,2,7,1,2,1,249,1,72,62,34,1
CR_115057,7-Jun-06,1,22,22,7,3,15,10,0,5,1,174,0,112,93,23,1
CR_147815,3-May-10,0,49,49,6,5,5,6,1,6,1,249,1,98,142,34,1
CR_67020,15-Dec-00,0,9,10,7,3,3,5,1,2,2,0,2,72,142,34,1
CR_152945,18-Mar-11,1,37,37,0,0,11,17,0,5,1,174,1,109,62,34,1
CR_103022,8-Aug-04,0,37,37,0,0,2,7,1,2,1,316,0,98,80,34,1
CR_114575,28-Mar-06,0,21,23,4,1,6,4,1,6,1,0,1,2,29,34,1
CR_22006,12-Aug-94,0,36,34,2,1,1,0,0,5,1,249,1,92,29,34,1
CR_92962,5-Jun-03,1,22,22,7,3,15,10,0,5,1,174,1,103,87,34,1
CR_4509,13-Aug-92,0,2,3,10,3,5,6,1,2,1,316,1,98,142,34,1
CR_114505,29-Jan-06,0,19,19,1,3,6,4,0,5,1,174,1,103,130,34,1
CR_171432,18-May-14,0,42,42,7,3,7,1,1,5,1,174,1,72,29,34,1
CR_193564,12-Apr-18,2,11,11,7,3,9,8,1,6,1,249,1,30,93,34,1
CR_186543,29-Jun-17,0,17,16,0,0,3,5,2,6,1,0,1,72,80,34,1
CR_65883,3-Oct-00,0,4,4,6,5,3,5,1,6,1,316,1,112,142,34,1
CR_7876,31-Oct-92,0,33,32,2,1,6,4,0,5,1,174,0,103,93,43,1
CR_11101,29-May-93,0,3,2,3,5,6,4,2,6,3,249,3,72,29,34,1
CR_96483,31-Jan-03,0,47,48,7,3,6,4,0,5,1,174,0,72,29,34,1
CR_197132,18-Dec-18,0,39,39,6,5,4,2,0,5,4,174,4,103,107,34,1
CR_137259,23-May-09,0,18,18,9,0,6,4,1,6,1,249,1,87,80,34,1
CR_161461,12-Oct-13,0,4,4,6,5,4,2,0,5,1,174,1,103,29,34,1
CR_162062,4-Dec-13,0,5,5,3,5,2,7,1,6,1,0,1,72,107,34,1
CR_112830,5-Nov-06,0,4,4,6,5,4,2,1,6,1,316,1,72,130,34,1
CR_8945,20-Jan-92,0,36,34,2,1,1,0,1,6,1,0,1,92,29,34,1
CR_190328,10-Apr-17,0,40,40,2,1,8,3,1,6,1,249,1,112,29,34,1
CR_62995,24-Jan-99,0,39,39,6,5,6,4,1,6,1,316,1,112,62,34,1
CR_111780,31-Jan-05,0,49,49,6,5,4,2,2,0,1,316,1,34,130,34,1
CR_33414,26-Jan-96,0,4,4,6,5,5,6,1,6,2,200,1,98,80,34,0
CR_14939,28-Aug-93,0,33,32,2,1,6,4,0,5,1,249,1,103,29,34,1
CR_10173,16-Aug-92,1,45,45,10,3,16,12,0,6,1,249,1,103,62,34,1
CR_195828,7-Dec-18,0,33,32,2,1,7,1,0,5,1,174,,59,93,23,1
CR_177372,18-Jun-15,1,44,44,1,3,16,12,1,6,1,249,1,103,29,34,1
CR_57514,8-Apr-99,0,4,4,6,5,1,0,1,6,1,316,1,72,80,34,1
CR_52915,5-Jul-98,0,24,24,0,0,8,3,1,6,2,266,1,98,130,34,0
CR_167321,17-Feb-14,3,4,4,6,5,18,13,2,6,1,0,1,72,29,34,1
CR_922,28-Jul-91,1,22,22,7,3,15,10,1,2,1,316,1,72,142,34,1
CR_49909,18-Nov-98,0,4,4,6,5,6,4,0,5,1,249,1,98,103,34,1
CR_119521,25-Sep-06,0,51,50,7,3,6,4,2,6,1,0,1,72,62,34,1
CR_117597,31-May-06,1,36,34,2,1,15,10,0,5,2,174,0,92,29,43,1
CR_67807,3-Oct-00,0,21,23,4,1,7,1,0,5,1,174,1,103,14,34,1
CR_88811,23-Jun-02,0,45,45,10,3,1,0,1,2,1,0,1,54,142,34,1
CR_88330,26-Sep-02,0,40,40,2,1,1,0,0,5,1,249,1,103,29,34,1
CR_41223,11-Jul-97,1,4,4,6,5,15,10,0,5,1,174,1,103,14,34,1
CR_7570,13-May-92,0,33,32,2,1,7,1,0,5,1,174,0,112,93,48,1
CR_58180,9-Oct-99,0,4,4,6,5,1,0,1,5,1,249,1,24,93,34,1
CR_113226,20-Jan-06,0,4,4,6,5,2,7,4,2,1,303,1,72,142,34,1
CR_72686,1-Jul-01,0,3,2,3,5,1,0,2,6,1,0,1,72,29,34,1
CR_134179,8-Nov-08,0,45,45,10,3,6,4,1,6,2,174,1,72,29,24,0
CR_46094,8-Nov-97,0,33,32,2,1,6,4,0,5,1,174,0,103,29,43,1
CR_17404,7-Mar-93,0,41,41,4,1,7,1,1,5,1,249,1,103,29,34,1
CR_162138,16-Mar-13,0,6,6,4,1,6,4,1,2,1,316,1,18,29,34,1
CR_140879,5-Feb-09,0,45,45,10,3,4,2,0,5,1,249,1,34,130,34,1
CR_169174,23-Nov-14,0,23,21,4,1,7,1,1,6,2,249,2,103,142,34,1
CR_155727,15-Nov-12,0,6,6,4,1,6,4,0,5,1,174,0,72,29,43,1
CR_112119,23-Nov-06,0,3,2,3,5,1,0,1,6,4,316,4,72,80,34,1
CR_43824,14-Oct-97,0,16,15,0,0,1,0,4,3,1,316,1,72,93,34,1
CR_22985,13-Feb-94,0,39,39,6,5,4,2,1,6,1,316,1,72,29,34,1
CR_94681,12-May-03,3,35,30,3,5,9,8,1,6,1,174,1,112,107,34,1
CR_185466,22-Jan-17,0,4,4,6,5,4,2,0,5,1,303,1,72,62,34,1
CR_5346,5-May-92,0,9,10,7,3,4,2,5,2,1,249,1,103,142,34,1
CR_26320,30-Sep-95,0,4,4,6,5,6,4,0,5,2,174,2,103,29,34,1
CR_83553,15-Sep-02,0,4,4,6,5,1,0,2,5,1,303,1,72,62,34,1
CR_6932,21-Sep-92,0,24,24,0,0,5,6,0,5,1,174,0,87,93,0,1
CR_16952,23-May-93,0,39,39,6,5,3,5,0,5,1,174,0,24,62,0,1
CR_50785,10-Oct-98,0,4,4,6,5,4,2,3,5,2,316,2,72,62,34,1
CR_82893,15-Sep-02,0,4,4,6,5,1,0,1,6,1,249,1,103,29,34,1
CR_90448,24-Jan-03,0,4,4,6,5,1,0,1,6,1,0,1,54,62,34,1
CR_169821,8-Jun-14,0,30,35,7,3,4,2,0,5,2,179,2,72,93,34,0
CR_36607,19-Mar-96,0,24,24,0,0,6,4,1,6,1,316,1,103,29,34,1
CR_70956,8-Mar-00,0,39,39,6,5,2,7,1,6,1,249,1,92,93,34,1
CR_63192,5-Nov-99,0,40,40,2,1,1,0,0,5,1,249,1,112,29,34,1
CR_44118,6-Nov-97,0,21,23,4,1,6,4,0,5,1,174,0,103,93,43,1
CR_98180,16-Sep-04,0,4,4,6,5,5,6,0,5,1,174,1,109,93,34,1
CR_1649,30-Oct-91,0,33,32,2,1,8,3,0,5,1,174,0,72,93,43,1
CR_92554,15-Feb-03,0,21,23,4,1,5,6,0,5,1,249,1,103,62,34,1
CR_195114,21-Jan-18,0,25,25,9,0,5,6,1,6,1,0,1,72,138,34,1
CR_52934,28-Oct-98,0,24,24,0,0,5,6,1,6,1,249,1,102,29,34,1
CR_162698,19-Sep-13,0,18,18,9,0,9,8,0,5,1,174,1,103,62,34,1
CR_180703,31-Jan-16,0,21,23,4,1,2,7,1,2,1,0,1,114,140,34,1
CR_109870,7-Dec-05,0,36,34,2,1,5,6,1,6,1,316,1,92,29,34,1
CR_79160,13-Sep-01,0,36,34,2,1,4,2,0,5,2,249,2,103,29,34,1
CR_162220,18-Dec-13,0,7,8,7,3,2,7,1,1,1,316,1,103,29,34,1
CR_73579,10-Nov-01,0,4,4,6,5,1,0,1,6,1,249,1,103,29,34,1
CR_115637,31-Jul-06,0,24,24,0,0,5,6,1,6,5,174,0,92,93,4,0
CR_36832,13-Nov-96,0,24,24,0,0,7,1,1,6,1,316,1,24,29,34,1
CR_18093,3-Jul-93,1,49,49,6,5,15,10,0,5,3,174,3,103,29,34,1
CR_23581,9-Apr-94,1,45,45,10,3,15,10,2,6,1,0,1,103,29,34,1
CR_76695,25-Oct-01,0,21,23,4,1,5,6,3,6,3,249,3,72,93,34,1
CR_122536,11-Jan-07,1,22,22,7,3,15,10,1,6,2,174,2,72,103,34,1
CR_113430,16-Apr-06,1,4,4,6,5,15,10,1,6,2,0,2,98,62,34,1
CR_55666,23-Sep-98,7,42,42,7,3,9,8,1,6,1,174,1,92,29,34,1
CR_79101,13-Aug-01,1,35,30,3,5,16,12,1,6,2,174,2,103,29,34,1
CR_93645,17-May-03,0,25,25,9,0,3,5,1,1,1,303,1,92,29,34,1
CR_14367,3-May-93,0,26,27,9,0,3,5,1,2,3,316,3,72,142,34,1
CR_59779,22-May-99,1,17,16,0,0,16,12,0,5,1,174,1,103,29,34,1
CR_53702,14-Oct-98,0,33,32,2,1,6,4,0,5,1,174,0,112,93,43,1
CR_21976,26-Jun-94,0,36,34,2,1,1,0,0,2,1,0,1,92,62,34,1
CR_142398,10-Jan-10,0,4,4,6,5,4,2,1,5,1,249,1,116,93,34,1
CR_139149,23-Jun-09,0,33,32,2,1,6,4,1,6,1,249,1,92,80,34,1
CR_36404,13-Jun-96,0,22,22,7,3,2,7,1,2,2,316,2,72,142,34,1
CR_104099,11-Mar-04,0,47,48,7,3,7,1,1,5,4,174,0,72,119,34,1
CR_160195,23-Sep-12,0,45,45,10,3,1,0,0,5,1,174,0,59,29,23,1
CR_124315,13-Apr-07,0,33,32,2,1,7,1,0,5,1,174,0,112,93,43,1
CR_168063,17-Aug-14,0,6,6,4,1,5,6,1,6,1,249,1,72,29,34,1
CR_54160,19-Mar-98,0,33,32,2,1,6,4,0,5,1,174,0,112,93,48,1
CR_103183,30-Dec-04,0,39,39,6,5,2,7,1,6,1,316,1,72,93,34,1
CR_196588,6-Nov-18,7,36,34,2,1,9,8,1,5,1,174,,92,93,43,1
CR_168103,23-Sep-14,0,6,6,4,1,4,2,1,2,1,249,1,48,142,34,1
CR_40720,18-Oct-96,0,49,49,6,5,5,6,0,5,2,179,1,103,93,39,0
CR_161189,23-May-13,0,4,4,6,5,5,6,0,5,1,174,0,18,138,46,1
CR_117845,27-Jan-06,1,37,37,0,0,17,11,0,5,1,174,1,103,133,34,1
CR_60138,29-May-99,0,21,23,4,1,7,1,1,5,1,174,0,24,93,0,1
CR_15084,15-Dec-93,0,33,32,2,1,6,4,0,5,1,174,1,103,29,34,1
CR_184187,24-Oct-16,0,49,49,6,5,5,6,2,3,1,277,1,24,142,34,1
CR_90013,12-Jan-03,1,4,4,6,5,11,17,0,5,1,174,0,72,119,0,1
CR_17656,7-Apr-93,0,45,45,10,3,7,1,5,6,1,249,1,103,29,34,1
CR_26062,27-May-95,0,4,4,6,5,2,7,1,5,1,249,1,92,93,34,1
CR_26380,26-Nov-95,0,5,5,3,5,6,4,1,6,1,249,1,109,62,34,1
CR_84264,28-Nov-02,0,7,8,7,3,2,7,1,6,1,316,1,72,62,34,1
CR_161078,17-Sep-13,0,3,2,3,5,2,7,3,6,1,316,1,72,29,34,1
CR_32046,7-Apr-95,0,49,49,6,5,2,7,1,1,1,316,1,72,62,34,1
CR_190939,20-Aug-17,1,47,48,7,3,15,10,0,5,1,174,1,103,93,34,1
CR_109551,11-Aug-05,0,33,32,2,1,7,1,0,5,1,174,0,72,87,43,1
CR_64816,15-Feb-00,1,4,4,6,5,15,10,1,6,1,316,1,116,29,34,1
CR_56520,19-Dec-98,0,49,49,6,5,2,7,2,6,1,249,1,103,93,34,1
CR_165419,7-Aug-13,0,37,37,0,0,7,1,1,6,1,303,1,12,80,34,1
CR_28425,15-Jun-95,0,25,25,9,0,7,1,0,3,3,316,3,24,29,34,1
CR_51570,11-Feb-98,0,16,15,0,0,8,3,1,6,2,43,2,112,62,34,0
CR_34807,16-Mar-96,1,9,10,7,3,15,10,1,2,1,316,1,54,142,34,1
CR_80573,22-Nov-01,0,41,41,4,1,5,6,0,5,1,174,1,103,107,34,1
CR_7616,17-May-92,0,33,32,2,1,6,4,1,6,1,249,1,103,80,34,1
CR_140726,11-Feb-09,1,44,44,1,3,16,12,1,5,1,249,1,18,138,34,1
CR_83205,9-Apr-02,0,4,4,6,5,7,1,3,6,2,316,2,72,29,34,1
CR_186540,23-Sep-17,0,16,15,0,0,1,0,0,5,1,174,1,103,142,34,1
CR_125393,1-Jul-07,0,37,37,0,0,2,7,1,6,2,316,2,103,87,34,1
CR_34534,24-Jul-96,0,5,5,3,5,3,5,1,6,1,249,1,54,29,34,1
CR_10257,9-Aug-92,0,45,45,10,3,3,5,2,6,3,0,3,103,29,34,1
CR_3242,25-Oct-91,7,36,34,2,1,9,8,0,6,1,249,1,92,130,34,1
CR_6678,15-Jul-92,1,22,22,7,3,15,10,1,2,1,249,1,103,142,34,1
CR_67621,10-Jul-00,0,19,19,1,3,7,1,1,6,1,249,1,72,29,34,1
CR_177024,6-Mar-15,1,38,38,10,3,16,12,2,2,1,316,1,87,62,34,1
CR_60168,26-Mar-99,0,21,23,4,1,2,7,1,6,1,249,1,92,29,34,1
CR_32255,25-Nov-96,0,3,2,3,5,1,0,1,6,1,249,1,103,29,34,1
CR_118072,21-Jan-06,0,39,39,6,5,2,7,0,5,1,174,0,18,29,43,1
CR_103127,2-Jul-04,0,39,39,6,5,5,6,0,5,1,249,1,92,29,34,1
CR_66853,25-Feb-00,7,6,6,4,1,9,8,0,5,1,249,1,112,107,34,1
CR_98088,28-Jan-04,0,4,4,6,5,6,4,1,6,1,174,1,103,29,34,1
CR_100053,14-Feb-04,0,21,23,4,1,6,4,0,5,1,174,0,98,29,34,1
CR_51082,4-Sep-98,0,9,10,7,3,6,4,1,6,1,316,1,98,130,34,1
CR_159103,30-Nov-12,1,36,34,2,1,15,10,0,5,1,249,1,92,62,34,1
CR_95481,6-Sep-03,0,37,37,0,0,2,7,4,2,1,316,0,98,142,34,1
CR_66721,29-Nov-00,0,6,6,4,1,4,2,1,6,4,249,4,103,29,34,1
CR_198505,22-Mar-18,0,49,49,6,5,2,7,0,5,1,0,1,31,130,34,1
CR_87743,11-Jan-02,1,36,34,2,1,15,10,0,5,1,249,1,92,62,34,1
CR_141670,12-Sep-10,0,3,2,3,5,3,5,0,5,1,174,0,18,133,46,1
CR_182160,4-Feb-16,1,36,34,2,1,15,10,1,5,1,174,0,92,29,43,1
CR_187011,2-Jun-17,1,19,19,1,3,16,12,0,5,1,249,1,103,29,34,1
CR_121249,22-Jul-07,0,5,5,3,5,6,4,4,6,4,263,4,109,142,34,0
CR_14921,18-Jul-93,0,33,32,2,1,7,1,1,6,1,249,1,98,29,34,1
CR_42370,21-Jul-97,0,4,4,6,5,1,0,1,6,1,0,1,88,29,34,1
CR_116109,14-Dec-06,1,30,35,7,3,15,10,1,6,1,249,1,2,29,34,1
CR_185566,12-Jun-17,0,4,4,6,5,1,0,0,5,1,174,1,103,29,34,1
CR_92630,24-Aug-03,0,21,23,4,1,5,6,1,6,1,295,0,92,142,48,1
CR_117066,18-Sep-06,0,35,30,3,5,1,0,3,6,1,0,1,72,29,34,1
CR_78584,19-Sep-01,0,33,32,2,1,7,1,0,5,1,249,1,116,93,34,1
CR_33418,29-Apr-96,0,4,4,6,5,4,2,0,5,1,127,1,103,29,34,1
CR_168919,9-May-14,0,21,23,4,1,5,6,0,5,1,328,1,103,76,34,1
CR_66716,19-Apr-00,0,6,6,4,1,4,2,1,6,1,249,1,59,29,34,1
CR_187099,2-Dec-17,1,20,20,10,3,16,12,2,6,1,218,0,72,124,48,1
CR_136951,9-Dec-09,7,11,11,7,3,9,8,0,5,1,174,0,112,29,50,1
CR_170393,6-Jan-14,0,36,34,2,1,1,0,1,5,1,174,0,18,53,46,1
CR_16384,28-Oct-93,7,36,34,2,1,9,8,0,5,1,174,0,92,93,48,1
CR_1420,21-Sep-91,0,25,25,9,0,3,5,3,6,1,303,1,72,29,34,1
CR_110602,10-Aug-05,0,39,39,6,5,6,4,1,2,1,316,1,54,142,34,1
CR_125995,12-May-07,0,44,44,1,3,8,3,3,2,4,34,4,98,142,34,0
CR_187605,1-Mar-17,1,22,22,7,3,15,10,0,5,1,325,1,103,136,34,1
CR_70035,18-Mar-00,0,36,34,2,1,1,0,0,5,1,174,0,103,93,43,1
CR_91778,4-Nov-03,0,9,10,7,3,7,1,1,6,1,174,0,18,138,46,1
CR_130001,16-Sep-08,0,21,23,4,1,2,7,3,6,1,0,1,72,29,34,1
CR_53381,14-May-98,0,29,29,9,0,4,2,0,5,1,174,0,112,29,23,1
CR_38447,2-Jul-96,0,36,34,2,1,4,2,4,2,2,316,2,92,142,34,1
CR_164631,11-Feb-13,0,33,32,2,1,8,3,0,5,1,174,0,92,93,50,1
CR_67021,12-Oct-00,0,9,10,7,3,3,5,1,5,1,174,0,112,29,43,1
CR_173867,7-May-15,0,9,10,7,3,7,1,1,6,1,0,1,98,103,34,1
